(written by ASE)

144 atoms
3 atom types

0.0      12.650515727996352  xlo xhi
0.0      10.955668034696915  ylo yhi
20.0      88.91179196682904  zlo zhi
    -6.3252579288457005                       0                       0  xy xz yz

Atoms # atomic

123	1	3.162628882	7.303778725	57.12943393
124	1	1.581314399	10.04269573	57.12943393
125	1	9.487886778	1.825944708	57.12943393
126	1	7.906572296	4.564861716	57.12943393
127	1	6.325257814	7.303778725	57.12943393
128	1	4.743943331	10.04269573	57.12943393
129	2	3.162628883	4.78E-08	58.91179197
130	2	1.581314401	2.738917056	58.91179197
131	2	-8.14E-08	5.477834065	58.91179197
132	2	-1.581314564	8.216751074	58.91179197
133	2	6.325257815	4.78E-08	58.91179197
134	2	4.743943333	2.738917056	58.91179197
135	2	3.162628851	5.477834065	58.91179197
136	2	1.581314368	8.216751074	58.91179197
137	2	9.487886747	4.78E-08	58.91179197
138	2	7.906572265	2.738917056	58.91179197
139	2	6.325257783	5.477834065	58.91179197
140	2	4.7439433	8.216751074	58.91179197
141	2	-4.90E-08	4.78E-08	58.91179197
142	2	-1.581314531	2.738917056	58.91179197
143	2	-3.162629013	5.477834065	58.91179197
144	2	-4.743943496	8.216751074	58.91179197
